node_id,scope,source,source_method,mart_model,source_set,source_confidence,metric_base,aggregation,product,department,grain,grain_source,schema_verified,tenant,node_class,is_derived,keep,type,type_confidence,dimensions,card_endpoint,series_endpoint,n_card,n_series,n_breakdown,mart_source,formula,formula_components,occurrences,source_dashboards,raw_ids,roles,data_owner,steward,sensitivity,compliance_tags,description,unit,polarity,aliases,last_updated,refresh_cadence,sla,null_rate,completeness,quality_score,is_kpi,priority_tier,seasonality_profile,stationarity,volatility,status,version,source_columns,source_expr,availability,history_start,history_end,n_periods
meta.cpm.avg,meta,meta_ads,dbt,mart_meta_campaign_performance|mart_meta_creative_performance,meta_ads,high,cpm,avg,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,yes,yes,outcome,low,,/api/v1/meta-creative/metrics/avg_cpm,,2,0,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance|DB_RARE_SEEDS.MARTS.mart_meta_creative_performance,case when impressions > 0 then spend / impressions * 1000 end,impressions|spend,2,meta_creative|meta_prospecting,avg_cpm,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Cpm (number) — metric on meta [Marketing IQ], lower_is_better.",number,lower_is_better,,,daily,,,,,no,3,,,,active,1,IMPRESSIONS|SPEND,"ROUND(SUM(SPEND) / NULLIF(SUM(IMPRESSIONS), 0) * 1000, 2)",empty,,,
meta.creative_assets,meta,meta_ads,dbt,mart_meta_campaign_performance,meta_ads,high,creative_assets,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,yes,mediator,low,,,/api/v1/meta-overview/charts/creative_assets,0,1,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance,,,1,meta_overview,creative_assets,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Creative Assets (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
meta.creatives,meta,meta_ads,dbt,mart_meta_creative_performance,meta_ads,high,creatives,level,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,no,no,,,,,,0,0,1,DB_RARE_SEEDS.MARTS.mart_meta_creative_performance,,,1,meta_creative,top_creatives,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Creatives (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,,,,
meta.creatives.sum,meta,meta_ads,dbt,mart_meta_creative_performance,meta_ads,high,creatives,sum,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,no,yes,mediator,low,,/api/v1/meta-creative/metrics/total_creatives,,1,0,0,DB_RARE_SEEDS.MARTS.mart_meta_creative_performance,,,1,meta_creative,total_creatives,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Creatives (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,CREATIVE_ID,COUNT(DISTINCT CREATIVE_ID),empty,,,
meta.cta_performance,meta,meta_ads,dbt,mart_meta_creative_performance,meta_ads,high,cta_performance,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,yes,mediator,low,,,/api/v1/meta-creative/charts/cta_performance,0,1,0,DB_RARE_SEEDS.MARTS.mart_meta_creative_performance,,,1,meta_creative,cta_performance,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Cta Performance (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
meta.ctr,meta,meta_ads,dbt,mart_meta_campaign_performance|mart_meta_retargeting_daily,meta_ads,high,ctr,level,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,yes,yes,controllable,high,,/api/v1/meta-overview/metrics/ctr,,2,0,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance|DB_RARE_SEEDS.MARTS.mart_meta_retargeting_daily,case when impressions > 0 then clicks * 100.0 / impressions end,clicks|impressions,2,meta_overview|meta_retargeting,ctr,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Ctr (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,CLICKS|IMPRESSIONS,"ROUND(SUM(CLICKS) / NULLIF(SUM(IMPRESSIONS), 0) * 100, 2)",empty,,,
meta.ctr.avg,meta,meta_ads,dbt,mart_meta_creative_performance,meta_ads,high,ctr,avg,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,no,yes,mediator,high,,/api/v1/meta-creative/metrics/avg_ctr,,1,0,0,DB_RARE_SEEDS.MARTS.mart_meta_creative_performance,,,1,meta_creative,avg_ctr,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Ctr (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,IMPRESSIONS|LINK_CLICKS,"ROUND(SUM(LINK_CLICKS) * 100.0 / NULLIF(SUM(IMPRESSIONS), 0), 2)",empty,,,
meta.daily_trend,meta,meta_ads,dbt,mart_meta_campaign_performance|mart_meta_creative_performance|mart_meta_retargeting_daily,meta_ads,high,daily_trend,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,yes,controllable,high,,,/api/v1/meta-creative/charts/daily_trend,0,3,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance|DB_RARE_SEEDS.MARTS.mart_meta_creative_performance|DB_RARE_SEEDS.MARTS.mart_meta_retargeting_daily,,,3,meta_creative|meta_overview|meta_retargeting,daily_trend,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Daily Trend (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,available,2024-04-23,2025-12-31,617
meta.efficiency,meta,meta_ads,dbt,mart_meta_campaign_performance,meta_ads,high,efficiency,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,yes,mediator,low,,,/api/v1/meta-prospecting/charts/campaign_efficiency,0,1,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance,,,1,meta_prospecting,campaign_efficiency,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Efficiency (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
meta.fatigue,meta,meta_ads,dbt,mart_meta_retargeting_daily,meta_ads,high,fatigue,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,yes,controllable,high,,/api/v1/meta-retargeting/metrics/fatigue,,1,0,0,DB_RARE_SEEDS.MARTS.mart_meta_retargeting_daily,,,1,meta_retargeting,fatigue,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Fatigue (number) — metric on meta [Marketing IQ], lower_is_better.",number,lower_is_better,,,daily,,,,,no,3,,,,active,1,,,empty,,,
meta.fatigue_alerts,meta,meta_ads,dbt,mart_meta_creative_performance,meta_ads,high,fatigue_alerts,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,yes,mediator,high,,,/api/v1/meta-creative/charts/fatigue_alerts,0,1,0,DB_RARE_SEEDS.MARTS.mart_meta_creative_performance,,,1,meta_creative,fatigue_alerts,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Fatigue Alerts (number) — metric on meta [Marketing IQ], lower_is_better.",number,lower_is_better,,,daily,,,,,no,3,,,,active,1,,,empty,,,
meta.format_performance,meta,meta_ads,dbt,mart_meta_creative_performance,meta_ads,high,format_performance,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,yes,mediator,low,,,/api/v1/meta-creative/charts/format_performance,0,1,0,DB_RARE_SEEDS.MARTS.mart_meta_creative_performance,,,1,meta_creative,format_performance,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Format Performance (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
meta.frequency,meta,meta_ads,dbt,mart_meta_campaign_performance|mart_meta_retargeting_daily,meta_ads,high,frequency,level,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,no,yes,controllable,high,,/api/v1/meta-overview/metrics/frequency,,2,0,1,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance|DB_RARE_SEEDS.MARTS.mart_meta_retargeting_daily,,,2,meta_overview|meta_retargeting,frequency|frequency_distribution,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Frequency (number) — metric on meta [Marketing IQ], lever.",number,lever,,,daily,,,,,no,3,,,,active,1,IMPRESSIONS|REACH,"ROUND(SUM(IMPRESSIONS) / NULLIF(SUM(REACH), 0), 2)",available,2024-04-23,2025-12-31,618
meta.frequency.avg,meta,meta_ads,dbt,mart_meta_campaign_performance,meta_ads,high,frequency,avg,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,no,yes,controllable,high,,/api/v1/meta-prospecting/metrics/avg_frequency,,1,0,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance,,,1,meta_prospecting,avg_frequency,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Frequency (number) — metric on meta [Marketing IQ], lever.",number,lever,,,daily,,,,,no,3,,,,active,1,FREQUENCY,"ROUND(AVG(FREQUENCY), 2)",empty,,,
meta.frequency_ctr,meta,meta_ads,dbt,mart_meta_retargeting_daily,meta_ads,high,frequency_ctr,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,yes,controllable,high,,,/api/v1/meta-retargeting/charts/frequency_ctr,0,1,0,DB_RARE_SEEDS.MARTS.mart_meta_retargeting_daily,,,1,meta_retargeting,frequency_ctr,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Frequency Ctr (number) — metric on meta [Marketing IQ], lever.",number,lever,,,daily,,,,,no,3,,,,active,1,,,empty,,,
meta.gender_demographics,meta,meta_ads,dbt,mart_meta_campaign_performance,meta_ads,high,gender_demographics,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,yes,mediator,low,,,/api/v1/meta-overview/charts/gender_demographics,0,1,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance,,,1,meta_overview,gender_demographics,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Gender Demographics (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
meta.impressions,meta,meta_ads,dbt,mart_meta_campaign_performance,meta_ads,high,impressions,level,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,no,yes,mediator,high,,/api/v1/meta-overview/metrics/impressions,,1,0,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance,,,1,meta_overview,impressions,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Impressions (count) — metric on meta [Marketing IQ], neutral.",count,neutral,,,daily,,,,,no,3,,,,active,1,IMPRESSIONS,SUM(IMPRESSIONS),available,2024-04-23,2025-12-31,618
meta.impressions.sum,meta,meta_ads,dbt,mart_meta_creative_performance,meta_ads,high,impressions,sum,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,no,yes,mediator,high,,/api/v1/meta-creative/metrics/total_impressions,,1,0,0,DB_RARE_SEEDS.MARTS.mart_meta_creative_performance,,,1,meta_creative,total_impressions,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Impressions (count) — metric on meta [Marketing IQ], neutral.",count,neutral,,,daily,,,,,no,3,,,,active,1,IMPRESSIONS,SUM(IMPRESSIONS),empty,,,
meta.lookalike,meta,meta_ads,dbt,mart_meta_campaign_performance,meta_ads,high,lookalike,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,yes,mediator,low,,,/api/v1/meta-prospecting/charts/lookalike_audiences,0,1,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance,,,1,meta_prospecting,lookalike_audiences,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Lookalike (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
meta.monthly_trend,meta,meta_ads,dbt,mart_meta_campaign_performance,meta_ads,high,monthly_trend,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,yes,mediator,low,,,/api/v1/meta-prospecting/charts/monthly_trend,0,1,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance,,,1,meta_prospecting,monthly_trend,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Monthly Trend (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,monthly,,,,,no,3,,,,active,1,,,available,2024-04-23,2025-12-31,618
meta.objective_performance,meta,meta_ads,dbt,mart_meta_campaign_performance,meta_ads,high,objective_performance,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,yes,mediator,low,,,/api/v1/meta-overview/charts/objective_performance,0,2,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance,,,2,meta_overview|meta_prospecting,objective_performance,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Objective Performance (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
meta.of,meta,meta_ads,dbt,mart_meta_campaign_performance,meta_ads,high,of,level,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,no,yes,mediator,low,,,/api/v1/meta-prospecting/charts/day_of_week,0,1,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance,,,1,meta_prospecting,day_of_week,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Of (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,DATE_DAY|DAYOFWEEK,DAYOFWEEK(DATE_DAY),empty,,,
meta.performance,meta,meta_ads,dbt,mart_meta_campaign_performance,meta_ads,high,performance,level,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,no,yes,mediator,low,,,/api/v1/meta-overview/charts/campaign_performance,0,3,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance,,,1,meta_overview,campaign_performance|device_performance|region_performance,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Performance (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
meta.platform,meta,meta_ads,dbt,mart_meta_campaign_performance,meta_ads,high,platform,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,no,,,,,,0,0,2,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance,,,2,meta_overview|meta_prospecting,platform_distribution,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Platform (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,,,,
meta.reach,meta,meta_ads,dbt,mart_meta_campaign_performance|mart_meta_retargeting_daily,meta_ads,high,reach,level,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,no,yes,controllable,high,,/api/v1/meta-overview/metrics/reach,,2,0,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance|DB_RARE_SEEDS.MARTS.mart_meta_retargeting_daily,,,2,meta_overview|meta_retargeting,reach,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Reach (count) — metric on meta [Marketing IQ], higher_is_better.",count,higher_is_better,,,daily,,,,,no,3,,,,active,1,REACH,SUM(REACH),available,2024-04-23,2025-12-31,618
meta.reach.sum,meta,meta_ads,dbt,mart_meta_campaign_performance,meta_ads,high,reach,sum,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,no,yes,mediator,high,,/api/v1/meta-prospecting/metrics/total_reach,,1,0,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance,,,1,meta_prospecting,total_reach,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Reach (count) — metric on meta [Marketing IQ], higher_is_better.",count,higher_is_better,,,daily,,,,,no,3,,,,active,1,REACH,SUM(REACH),empty,,,
meta.region,meta,meta_ads,dbt,mart_meta_campaign_performance,meta_ads,high,region,level,Marketing IQ,Marketing,daily,dbt,no,rare_seeds,observable,no,yes,mediator,low,,,/api/v1/meta-prospecting/charts/region,0,1,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance,,,1,meta_prospecting,region,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Region (number) — metric on meta [Marketing IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,DIMENSION_VALUE,DIMENSION_VALUE,empty,,,
meta.roas,meta,meta_ads,dbt,mart_meta_campaign_performance|mart_meta_retargeting_daily,meta_ads,high,roas,level,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,yes,yes,controllable,high,,/api/v1/meta-overview/metrics/roas,/api/v1/meta-retargeting/charts/audience_roas,2,1,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance|DB_RARE_SEEDS.MARTS.mart_meta_retargeting_daily,case when spend > 0 then conversions_value / spend end,conversions_value|spend,2,meta_overview|meta_retargeting,audience_roas|roas,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Roas (ratio) — metric on meta [Marketing IQ], higher_is_better.",ratio,higher_is_better,,,daily,,,,,yes,1,,,,active,1,CONVERSIONS_VALUE|SPEND,"ROUND(SUM(CONVERSIONS_VALUE) / NULLIF(SUM(SPEND), 0), 2)",available,2024-04-23,2025-12-31,618
meta.spend,meta,meta_ads,dbt,mart_meta_campaign_performance|mart_meta_retargeting_daily,meta_ads,high,spend,level,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,no,yes,controllable,high,,/api/v1/meta-overview/metrics/spend,,2,0,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance|DB_RARE_SEEDS.MARTS.mart_meta_retargeting_daily,,,2,meta_overview|meta_retargeting,spend,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Spend (currency) — metric on meta [Marketing IQ], lever.",currency,lever,,,daily,,,,,yes,1,,,,active,1,SPEND,SUM(SPEND),available,2024-04-23,2025-12-31,618
meta.spend.sum,meta,meta_ads,dbt,mart_meta_campaign_performance|mart_meta_creative_performance,meta_ads,high,spend,sum,Marketing IQ,Marketing,daily,dbt,yes,rare_seeds,observable,no,yes,controllable,high,,/api/v1/meta-creative/metrics/total_spend,,2,0,0,DB_RARE_SEEDS.MARTS.mart_meta_campaign_performance|DB_RARE_SEEDS.MARTS.mart_meta_creative_performance,,,2,meta_creative|meta_prospecting,total_spend,super_admin|agency_admin|tenant_admin|analyst|viewer,Marketing,,internal,,"Spend (currency) — metric on meta [Marketing IQ], lever.",currency,lever,,,daily,,,,,yes,1,,,,active,1,SPEND,SUM(SPEND),empty,,,
ml.acquisition_forecast,ml,ml_model,heuristic,,ml_model,high,acquisition_forecast,level,Customer IQ,Data Science,daily,heuristic,no,rare_seeds,prediction,no,yes,outcome,high,,,/api/v1/ml-acquisition-forecast/forecast,0,1,0,,,,1,ml_acquisition_forecast,acquisition_forecast,super_admin|agency_admin|tenant_admin|analyst|viewer,Data Science,,confidential,GDPR|CCPA,"Acquisition Forecast (number) — metric on ml [Customer IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
ml.activation,ml,ml_model,heuristic,,ml_model,high,activation,level,Customer IQ,Data Science,daily,heuristic,no,rare_seeds,prediction,no,yes,mediator,high,,,/api/v1/ml-activation/summary,0,1,0,,,,1,ml_activation,activation,super_admin|agency_admin|tenant_admin|analyst|viewer,Data Science,,confidential,GDPR|CCPA,"Activation (number) — metric on ml [Customer IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
ml.brand_affinity,ml,ml_model,heuristic,,ml_model,high,brand_affinity,level,Product IQ,Data Science,daily,heuristic,no,rare_seeds,prediction,no,yes,mediator,high,,,/api/v1/ml-brand-affinity/summary,0,1,0,,,,1,ml_brand_affinity,brand_affinity,super_admin|agency_admin|tenant_admin|analyst|viewer,Data Science,,confidential,GDPR|CCPA,"Brand Affinity (number) — metric on ml [Product IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
ml.cart_recovery,ml,ml_model,heuristic,,ml_model,high,cart_recovery,level,Customer IQ,Data Science,daily,heuristic,no,rare_seeds,prediction,no,yes,mediator,high,,,/api/v1/ml-cart-recovery/summary,0,1,0,,,,1,ml_cart_recovery,cart_recovery,super_admin|agency_admin|tenant_admin|analyst|viewer,Data Science,,confidential,GDPR|CCPA,"Cart Recovery (number) — metric on ml [Customer IQ], higher_is_better.",number,higher_is_better,,,daily,,,,,no,3,,,,active,1,,,empty,,,
ml.category_affinity,ml,ml_model,heuristic,,ml_model,high,category_affinity,level,Product IQ,Data Science,daily,heuristic,no,rare_seeds,prediction,no,yes,mediator,high,,,/api/v1/ml-category-affinity/summary,0,1,0,,,,1,ml_category_affinity,category_affinity,super_admin|agency_admin|tenant_admin|analyst|viewer,Data Science,,confidential,GDPR|CCPA,"Category Affinity (number) — metric on ml [Product IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
ml.category_buyer_breadth_forecast,ml,ml_model,heuristic,,ml_model,high,category_buyer_breadth_forecast,level,Product IQ,Data Science,daily,heuristic,no,rare_seeds,prediction,no,yes,outcome,high,,,/api/v1/ml-category-buyer-breadth-forecast/forecast,0,1,0,,,,1,ml_category_buyer_breadth_forecast,category_buyer_breadth_forecast,super_admin|agency_admin|tenant_admin|analyst|viewer,Data Science,,confidential,GDPR|CCPA,"Category Buyer Breadth Forecast (number) — metric on ml [Product IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
ml.category_revenue_forecast,ml,ml_model,heuristic,,ml_model,high,category_revenue_forecast,level,Product IQ,Data Science,daily,heuristic,no,rare_seeds,prediction,no,yes,outcome,high,,,/api/v1/ml-category-revenue-forecast/forecast,0,1,0,,,,1,ml_category_revenue_forecast,category_revenue_forecast,super_admin|agency_admin|tenant_admin|analyst|viewer,Data Science,,confidential,GDPR|CCPA,"Category Revenue Forecast (number) — metric on ml [Product IQ], higher_is_better.",number,higher_is_better,,,daily,,,,,no,3,,,,active,1,,,empty,,,
ml.channel_affinity,ml,ml_model,heuristic,,ml_model,high,channel_affinity,level,Customer IQ,Data Science,daily,heuristic,no,rare_seeds,prediction,no,yes,mediator,high,,,/api/v1/ml-channel-affinity/summary,0,1,0,,,,1,ml_channel_affinity,channel_affinity,super_admin|agency_admin|tenant_admin|analyst|viewer,Data Science,,confidential,GDPR|CCPA,"Channel Affinity (number) — metric on ml [Customer IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
